HO,CD
19,91
16,78
23,88
19,72
16,71
20,91
23,79
24,73
19,88
21,75
19,88
16,72
22,74
17,72
25,83
22,84
21,87
23,71
21,86
23,76
18,79
19,81
28,78
21,76
18,81
22,91
22,87
20,78
25,81
17,74
24,79
20,76
19,84
25,71
24,97
21,77
23,74
19,80
18,74
20,90
15,81
20,80
19,88
19,87
25,81
21,79
19,74
22,74
26,82
23,78
21,72
23,78
27,81
19,78
22,76
20,75
24,80
16,76
20,79
29,71
21,86
21,71
26,77
23,71
23,80
17,95
24,85
28,84
26,84
24,71
23,81
25,73
20,79
23,73
24,86
27,90
26,85
20,86
22,75
22,79
20,84
22,72
26,83
23,81
19,85
23,77
27,63
18,85
29,83
20,89
21,86
21,78
18,82
26,82
22,70
21,88
22,82
19,79
21,72
21,86
21,90
21,84
21,80
22,87
17,75
23,81
18,102
15,89
20,76
21,77
24,91
19,74
26,84
28,75
23,83
20,88
22,75
21,80
23,80
23,79
22,86
20,93
21,80
20,77
18,80
23,71
18,88
23,88
21,79
20,83
19,82
23,82
21,82
22,81
23,85
20,76
24,89
20,65
24,75
19,75
27,79
19,88
25,77
20,71
21,74
17,77
25,76
23,71
19,81
24,73
23,82
22,86
22,88
23,78
30,79
20,87
28,86
22,77
21,85
26,82
27,92
19,86
26,93
24,69
17,82
20,73
19,68
21,80
23,90
24,74
24,91
22,87
22,87
21,78
21,97
18,81
21,80
25,90
21,82
20,70
20,75
27,85
27,77
28,73
19,79
19,72
22,88
23,82
21,70
24,68
21,83
20,75
18,86
26,74
22,86
26,88
19,85
24,86
26,68
19,96
26,82
20,82
20,77
17,79
21,87
22,84
25,85
21,83
25,85
15,90
24,82
16,74
19,94
17,74
26,79
22,80
22,91
21,77
23,78
25,77
15,81
15,87
21,92
23,75
21,95
23,83
24,75
21,85
24,83
19,92
24,78
20,82
22,73
25,89
23,90
21,85
25,86
23,80
24,86
21,90
22,86
23,89
20,78
20,77
25,85
19,71
18,79
25,82
22,86
19,85
22,95
24,86
20,87
23,65
28,78
20,88
21,77
23,81
21,76
27,78
19,80
20,71
25,75
26,81
19,71
21,77
23,89
24,78
17,75
23,77
20,72
18,92
24,88
19,80
25,78
19,80
23,86
20,85
20,77
21,85
19,82
22,77
16,85
29,59
18,85
23,72
24,91
23,74
18,84
22,79
16,84
21,75
21,78
21,66
20,87
24,73
17,76
21,85
25,91
25,82
21,69
21,81
23,81
23,86
24,81
21,77
27,78
20,81
22,68
22,84
23,85
28,96
16,79
24,81
22,89
23,81
17,78
22,90
21,72
19,74
19,86
23,89
19,78
20,85
20,87
15,77
19,81
22,82
24,85
19,80
18,86
26,82
23,83
29,74
28,72
21,82
19,78
20,81
24,94
24,82
21,83
18,75
21,96
26,83
20,92
26,82
21,80
20,92
22,73
22,69
20,78
25,79
21,73
20,85
22,73
18,70
25,93
24,77
24,98
18,81
21,82
25,81
22,84
21,90
19,79
22,83
20,69
24,69
20,87
18,84
21,71
25,95
24,81
18,79
21,85
25,86
14,75
22,92
18,70
20,86
24,74
19,87
25,79
24,73
24,81
23,81
24,79
23,77
28,91
22,85
22,78
25,88
25,73
25,81
19,78
18,80
25,67
20,77
24,86
22,80
27,77
20,82
21,83
24,87
23,82
20,83
23,79
20,73
20,72
27,85
29,89
25,87
27,86
22,91
23,74
24,77
22,83
25,85
23,74
17,84
25,79
17,82
21,87
18,87
21,73
23,71
23,97
21,79
23,79
23,81
25,72
17,82
21,84
23,88
22,81
20,84
21,80
20,81
21,89
22,82
25,79
23,78
19,80
19,76
22,85
27,70
24,75
21,68
20,91
23,86
21,81
16,78
15,74
22,82
19,80
25,78
24,74
26,70
14,82
17,100
21,82
15,85
21,74
22,81
26,83
17,89
25,87
23,72
20,82
23,93
19,84
27,75
19,78
23,98
33,81
27,79
28,84
21,74
20,72
21,76
18,80
23,74
19,79
20,70
23,75
18,79
19,83
21,80
20,84
26,87
24,83
26,87
21,74
22,78
22,82
16,80
27,77
21,97
24,87
21,84
19,79
26,84
25,82
24,70
26,81
17,76
24,71
23,66
23,70
21,77
20,80
24,80
22,83
28,98
18,78
26,79
16,81
26,87
25,79
18,87
22,85
20,79
22,73
28,79
16,83
24,79
24,79
20,78
16,88
20,75
19,77
22,88
26,97
22,89
21,82
18,84
17,82
30,81
25,84
20,85
26,86
23,81
23,79
23,72
23,74
21,84
19,82
23,78
15,79
17,75
21,72
19,79
22,77
26,72
22,80
24,83
27,81
21,82
17,85
20,74
22,78
23,89
18,82
19,83
21,83
20,82
25,78
22,87
19,80
17,76
22,83
25,86
21,82
16,78
19,88
21,80
24,80
22,71
23,79
25,70
21,77
20,73
20,77
21,79
26,76
20,81
22,80
24,82
27,84
20,69
27,72
25,83
22,89
19,89
24,82
20,89
26,86
23,75
16,70
26,78
24,91
19,82
23,76
14,90
27,86
18,80
20,78
19,86
26,79
16,72
26,88
19,86
20,89
20,77
21,77
22,91
26,79
21,78
18,78
21,77
21,91
24,69
20,80
21,79
24,89
16,88
22,82
27,98
25,79
28,86
26,81
19,79
18,83
22,78
20,89
25,89
31,71
22,77
23,89
25,88
21,82
21,69
22,75
23,88
24,82
21,76
26,85
20,89
27,85
19,75
21,73
19,85
21,82
19,75
21,80
24,84
27,76
24,88
22,82
23,79
19,79
16,91
19,71
24,75
17,83
20,83
23,79
19,81
20,84
14,77
24,78
16,85
21,86
23,80
19,84
21,80
23,80
25,87
25,91
23,94
22,78
26,70
16,86
23,82
20,74
17,79
19,74
18,74
21,91
23,75
24,82
23,72
17,76
22,77
18,76
24,80
17,84
26,93
23,77
21,81
19,74
25,78
23,90
23,69
24,71
19,81
18,66
23,78
18,74
29,88
24,81
28,94
19,83
19,72
24,83
21,77
23,81
19,83
22,72
25,79
19,78
23,62
19,75
18,74
26,90
22,70
22,76
19,89
18,73
29,71
20,86
19,82
20,85
22,79
16,78
25,83
23,86
23,92
23,93
26,86
27,77
22,84
23,73
24,82
23,78
20,86
23,89
26,75
25,85
23,71
18,84
15,88
23,77
25,78
24,85
20,92
24,88
24,82
24,82
21,82
28,79
20,86
24,86
16,76
30,86
18,85
21,95
29,85
25,81
23,75
25,73
22,82
20,69
25,76
26,86
18,84
22,87
26,87
19,83
25,70
23,83
18,75
24,85
24,70
25,70
26,73
18,79
20,75
28,84
20,72
24,89
22,77
22,89
17,84
22,81
18,89
22,75
19,77
20,89
21,72
17,82
23,82
20,84
23,82
18,77
20,75
22,82
21,78
25,79
27,79
19,70
24,84
20,76
19,83
22,76
18,85
23,84
18,77
21,82
25,79
21,80
24,84
18,87
26,80
20,90
15,79
20,78
23,84
21,76
26,85
22,77
20,77
22,73
18,96
25,74
18,85
21,82
23,94
18,85
24,93
15,71
24,77
23,80
25,84
22,76
17,79
15,87
21,95
25,81
18,86
19,79
23,69
23,82
25,77
22,90
23,91
25,91
24,84
17,79
22,91
19,82
28,80
21,88
14,75
27,86
23,82
22,79
24,73
22,79
23,74
26,72
19,68
25,75
22,82
26,89
23,71
22,86
26,72
19,76
23,90
22,75
27,79
21,65
28,76
25,82
23,90
25,73
21,82
22,90
22,83
24,69
17,75
18,75
27,86
20,76
21,82
17,83
16,75
25,80
22,81
28,78
17,80
32,83
16,73
23,81
26,71
22,79
25,90
24,85
29,68
18,93
19,77
23,87
24,78
17,85
25,85
25,84
13,83
16,83
24,84
24,68
15,88
19,70
23,75
21,89
21,79
23,86
18,87
24,84
20,81
21,79
19,88
22,84
24,90
24,78
22,85
16,88
23,89
15,71
29,78
22,75
19,69
20,94
21,80
22,84
21,79
21,83
22,81
31,76
22,73
20,87
17,89
19,80
18,74
18,86
25,81
18,78
17,92
18,81
20,86
26,79
22,83
21,83
16,82
21,104
27,83
22,88
27,88
19,88
22,83
23,78
17,81
22,80
17,71
23,75
16,73
23,89
23,85
22,81
26,86
20,79
22,80
24,84
18,81
24,98
23,82
25,72
24,78
25,74
25,83
17,71
18,91
22,79
21,86
23,76
22,81
22,77
22,94
16,80
22,78
22,68
25,80
23,88
18,83
21,82
19,77
23,79
23,84
23,74
23,79
26,80
19,81
26,74
22,79
19,78
19,88
23,87
20,77
22,92
20,82
23,81
27,89
23,66
23,78
18,76
18,72
18,77
23,83
25,81
25,81
24,80
20,85
23,95
20,83
18,85
22,68
21,87
25,84
20,80
21,82
26,81
24,77
25,74
20,84
24,78
21,84
23,86
25,76
21,75
21,85
26,87
22,72
24,75
23,85
23,78
17,80
21,74
22,80
24,77
27,82
20,78
22,84
21,75
24,82
23,70
24,84
17,84
25,76
19,75
26,90
22,83
20,81
24,89
22,81
20,70
22,78
25,87
24,78
23,83
22,79
20,83
20,93
26,90
25,91
24,85
27,76
26,79
20,92
14,78
22,94
20,84
24,90
18,77
19,86
17,84
24,78
16,73
26,67
22,79
19,86
26,82
26,74
20,76
21,81
18,83
23,79
23,76
19,74
17,86
22,85
21,80
26,82
17,88
22,89
19,76
19,63
26,69
22,83
28,82
21,80
19,99
20,78
21,86
14,77
29,81
20,85
24,73
26,79
23,74
22,81
23,100
29,73
23,81
22,75
24,85
17,74
21,75
15,88
24,79
24,83
21,84
26,78
23,92
22,75
23,79
19,88
18,87
20,84
20,86
24,85
19,80
19,79
22,75
25,80
25,75
27,80
23,89
26,80
25,80
23,83
18,89
20,69
23,72
20,86
20,94
26,72
24,72
14,87
30,70
22,83
21,84
24,89
23,88
27,89
25,82
31,75
24,83
24,83
22,85
23,83
22,90
24,81
21,86
22,88
25,79
29,74
19,84
21,68
19,74
31,97
25,75
20,85
19,74
25,78
23,75
25,81
21,75
23,85
23,79
21,76
22,78
21,71
25,85
21,81
21,80
20,85
20,85
20,74
20,79
22,85
22,86
23,75
23,81
19,78
27,82
21,82
22,88
20,75
17,80
22,86
19,83
21,90
21,82
21,83
24,75
25,86
29,80
25,84
22,74
23,79
25,89
22,74
15,85
21,91
22,84
16,76
22,82
17,82
17,78
20,91
23,87
24,82
14,85
26,84
22,86
27,71
21,82
21,88
20,82
23,86
21,76
22,68
25,79
26,81
29,78
22,72
22,73
23,93
20,72
23,89
21,84
22,92
19,90
22,79
24,93
29,65
21,85
22,86
20,80
21,79
16,77
20,87
26,89
22,70
24,87
18,87
20,93
23,86
26,83
31,71
21,85
26,76
24,80
20,93
16,86
23,88
29,80
22,70
19,82
25,89
26,77
23,65
24,79
21,75
22,83
29,89
21,97
22,81
20,77
20,83
24,87
16,77
20,71
24,78
24,83
30,79
20,93
25,77
27,89
24,91
24,80
24,80
29,84
23,88
25,77
18,71
21,82
24,85
23,84
22,76
23,83
25,74
18,80
28,81
24,86
23,68
27,80
21,76
17,80
23,75
22,82
21,80
19,72
23,85
26,77
24,75
23,94
24,71
18,69
20,73
21,70
17,74
23,74
28,78
24,82
17,72
24,82
25,86
21,83
20,87
22,75
21,78
17,75
25,86
27,80
16,79
24,80
23,84
22,87
19,79
19,81
21,72
20,84
20,77
19,77
17,80
27,91
26,79
26,79
21,87
26,83
22,92
16,91
27,80
21,84
21,81
22,83
21,76
24,79
20,67
22,85
29,76
26,88
19,86
19,73
22,86
20,74
26,85
22,85
19,75
26,80
32,82
21,75
23,72
13,83
25,83
15,81
26,81
17,84
17,65
20,84
23,89
18,77
21,73
25,82
17,86
16,72
21,85
22,89
21,74
22,90
23,83
21,81
23,62
22,85
22,83
24,81
22,86
22,78
22,80
24,88
23,81
20,89
19,80
23,84
23,88
18,85
18,76
22,86
23,83
25,83
27,73
21,75
22,84
21,81
20,82
18,80
21,83
21,90
19,80
18,71
23,90
22,97
23,71
23,81
21,96
19,77
16,78
21,84
20,88
28,94
21,81
25,85
20,74
25,94
18,74
16,93
24,80
23,73
20,74
19,71
22,74
21,76
24,61
21,92
25,73
19,87
25,84
26,77
24,75
15,90
18,74
22,83
14,97
20,72
22,80
15,81
22,73
21,79
25,84
22,88
23,92
20,81
21,69
23,76
20,86
19,81
23,72
18,80
23,79
20,72
24,81
24,73
22,82
22,84
17,85
25,81
27,90
21,84
22,78
20,78
17,83
19,79
23,83
25,89
23,71
19,73
18,83
23,92
21,81
24,73
20,83
21,81
20,82
22,71
23,68
19,83
21,82
28,84
30,82
27,80
26,87
16,87
24,75
21,77
24,81
23,90
21,75
16,77
15,86
21,91
25,83
26,85
20,77
27,86
19,75
20,83
22,87
20,79
26,76
22,82
20,77
22,88
20,74
23,86
24,100
23,79
18,76
22,80
21,71
26,66
22,88
22,88
20,81
21,90
25,79
27,75
22,74
20,73
22,77
21,83
22,80
26,83
22,86
17,85
18,93
19,81
20,92
25,90
26,78
31,83
24,77
22,86
26,83
22,76
23,75
22,78
23,74
17,77
23,82
27,88
20,92
22,73
29,74
25,81
19,90
26,92
22,85
20,94
18,78
25,77
20,93
20,84
26,91
20,84
13,78
30,83
18,83
21,85
22,82
17,82
21,78
31,73
16,93
20,88
28,84
15,82
19,69
20,82
21,85
29,83
22,74
28,83
17,83
18,92
19,81
27,85
17,84
26,77
17,90
24,88
24,79
20,83
19,84
26,77
20,75
22,78
20,88
25,94
23,77
22,75
20,82
20,78
23,73
19,76
15,81
21,87
21,71
24,85
22,90
17,90
18,83
21,73
19,81
18,97
23,80
23,76
22,72
22,86
21,79
27,81
22,76
18,84
19,83
24,69
29,88
21,74
22,80
17,89
22,77
20,82
20,86
21,86
24,84
21,78
18,82
20,72
17,81
24,56
24,69
20,78
18,79
20,75
24,89
17,81
24,69
24,78
20,83
20,85
18,86
24,85
15,83
18,82
21,89
23,68
24,79
21,71
17,73
25,80
20,79
23,87
23,81
21,85
18,71
25,83
21,94
20,77
28,79
22,87
24,76
23,80
28,94
20,81
24,74
19,83
22,75
21,78
23,77
27,98
18,86
23,80
22,79
25,88
22,90
25,85
21,69
18,88
22,87
27,92
12,89
18,84
19,87
23,82
21,77
19,79
25,79
25,69
24,73
23,78
21,91
25,107
19,89
19,71
19,88
26,79
21,83
23,78
26,85
25,81
22,78
29,65
28,81
24,86
21,89
21,75
24,90
20,73
22,81
18,89
24,79
21,90
25,92
23,88
24,84
18,86
24,84
26,82
20,89
23,86
19,97
24,73
20,89
21,75
24,77
22,82
20,74
19,85
21,94
25,83
26,89
18,81
22,84
20,82
23,87
20,81
25,85
18,88
23,90
22,76
22,85
20,72
19,82
28,82
17,90
21,81
19,89
20,85
23,76
19,72
21,79
17,86
19,90
23,78
22,74
19,67
28,86
19,73
32,83
23,72
24,68
18,77
27,75
17,83
17,72
21,88
21,87
26,82
17,87
18,72
26,87
16,77
20,70
27,84
21,92
22,69
20,82
19,78
24,81
18,86
23,70
18,73
21,90
27,74
23,77
18,72
18,71
23,84
17,78
26,81
22,82
18,80
22,82
26,78
24,90
20,76
23,86
25,71
24,73
26,90
22,65
23,80
21,73
16,91
27,85
24,67
22,66
20,78
21,84
23,80
19,80
24,75
19,88
24,67
19,85
21,80
26,78
18,79
22,76
23,80
21,78
25,80
22,89
22,75
15,70
20,89
21,89
19,86
27,85
22,77
19,82
19,82
30,86
23,85
20,76
26,98
24,85
26,86
25,85
27,75
18,70
26,74
27,79
16,79
23,83
24,81
26,78
17,70
27,78
23,77
25,70
25,82
21,75
18,84
22,79
21,82
19,83
21,82
21,98
26,81
17,86
22,77
24,77
21,86
22,78
18,88
21,76
19,87
25,80
21,75
21,86
24,81
21,90
21,77
24,73
22,82
21,85
22,87
25,75
16,79
21,82
17,93
21,76
26,75
18,79
20,85
19,72
19,80
22,77
22,71
27,91
21,71
27,77
18,88
17,83
22,79
23,71
21,69
20,85
28,86
20,83
20,73
18,80
22,77
22,80
29,88
22,81
18,77
20,88
22,84
24,83
18,96
21,74
25,79
27,86
21,87
21,78
29,74
27,88
